,rec_time,UTC,NEBAND_delta-sensor-1,NEBAND_delta-sensor-2,NEBAND_delta-sensor-3,NEBAND_delta-sensor-4,NEBAND_delta-sensor-5,NEBAND_delta-sensor-6,NEBAND_delta-sensor-7,NEBAND_delta-sensor-8,NEBAND_delta-sensor-9,NEBAND_delta-sensor-10,NEBAND_delta-sensor-11,NEBAND_delta-sensor-12,NEBAND_delta-sensor-13,NEBAND_delta-sensor-14,NEBAND_delta-sensor-15,NEBAND_delta-sensor-16,NEBAND_delta-sensor-17,NEBAND_delta-sensor-18,NEBAND_delta-sensor-19,NEBAND_delta-sensor-20,NEBAND_delta-sensor-21,NEBAND_delta-sensor-22,NEBAND_delta-sensor-23,NEBAND_delta-sensor-24,NEBAND_delta-sensor-25,NEBAND_delta-sensor-26,NEBAND_delta-sensor-27,NEBAND_delta-sensor-28,NEBAND_delta-sensor-29,NEBAND_delta-sensor-30,NEBAND_delta-sensor-31,NEBAND_delta-sensor-32,NEBAND_theta-sensor-1,NEBAND_theta-sensor-2,NEBAND_theta-sensor-3,NEBAND_theta-sensor-4,NEBAND_theta-sensor-5,NEBAND_theta-sensor-6,NEBAND_theta-sensor-7,NEBAND_theta-sensor-8,NEBAND_theta-sensor-9,NEBAND_theta-sensor-10,NEBAND_theta-sensor-11,NEBAND_theta-sensor-12,NEBAND_theta-sensor-13,NEBAND_theta-sensor-14,NEBAND_theta-sensor-15,NEBAND_theta-sensor-16,NEBAND_theta-sensor-17,NEBAND_theta-sensor-18,NEBAND_theta-sensor-19,NEBAND_theta-sensor-20,NEBAND_theta-sensor-21,NEBAND_theta-sensor-22,NEBAND_theta-sensor-23,NEBAND_theta-sensor-24,NEBAND_theta-sensor-25,NEBAND_theta-sensor-26,NEBAND_theta-sensor-27,NEBAND_theta-sensor-28,NEBAND_theta-sensor-29,NEBAND_theta-sensor-30,NEBAND_theta-sensor-31,NEBAND_theta-sensor-32,NEBAND_alpha-sensor-1,NEBAND_alpha-sensor-2,NEBAND_alpha-sensor-3,NEBAND_alpha-sensor-4,NEBAND_alpha-sensor-5,NEBAND_alpha-sensor-6,NEBAND_alpha-sensor-7,NEBAND_alpha-sensor-8,NEBAND_alpha-sensor-9,NEBAND_alpha-sensor-10,NEBAND_alpha-sensor-11,NEBAND_alpha-sensor-12,NEBAND_alpha-sensor-13,NEBAND_alpha-sensor-14,NEBAND_alpha-sensor-15,NEBAND_alpha-sensor-16,NEBAND_alpha-sensor-17,NEBAND_alpha-sensor-18,NEBAND_alpha-sensor-19,NEBAND_alpha-sensor-20,NEBAND_alpha-sensor-21,NEBAND_alpha-sensor-22,NEBAND_alpha-sensor-23,NEBAND_alpha-sensor-24,NEBAND_alpha-sensor-25,NEBAND_alpha-sensor-26,NEBAND_alpha-sensor-27,NEBAND_alpha-sensor-28,NEBAND_alpha-sensor-29,NEBAND_alpha-sensor-30,NEBAND_alpha-sensor-31,NEBAND_alpha-sensor-32,NEBAND_beta-sensor-1,NEBAND_beta-sensor-2,NEBAND_beta-sensor-3,NEBAND_beta-sensor-4,NEBAND_beta-sensor-5,NEBAND_beta-sensor-6,NEBAND_beta-sensor-7,NEBAND_beta-sensor-8,NEBAND_beta-sensor-9,NEBAND_beta-sensor-10,NEBAND_beta-sensor-11,NEBAND_beta-sensor-12,NEBAND_beta-sensor-13,NEBAND_beta-sensor-14,NEBAND_beta-sensor-15,NEBAND_beta-sensor-16,NEBAND_beta-sensor-17,NEBAND_beta-sensor-18,NEBAND_beta-sensor-19,NEBAND_beta-sensor-20,NEBAND_beta-sensor-21,NEBAND_beta-sensor-22,NEBAND_beta-sensor-23,NEBAND_beta-sensor-24,NEBAND_beta-sensor-25,NEBAND_beta-sensor-26,NEBAND_beta-sensor-27,NEBAND_beta-sensor-28,NEBAND_beta-sensor-29,NEBAND_beta-sensor-30,NEBAND_beta-sensor-31,NEBAND_beta-sensor-32,NEBAND_gamma-sensor-1,NEBAND_gamma-sensor-2,NEBAND_gamma-sensor-3,NEBAND_gamma-sensor-4,NEBAND_gamma-sensor-5,NEBAND_gamma-sensor-6,NEBAND_gamma-sensor-7,NEBAND_gamma-sensor-8,NEBAND_gamma-sensor-9,NEBAND_gamma-sensor-10,NEBAND_gamma-sensor-11,NEBAND_gamma-sensor-12,NEBAND_gamma-sensor-13,NEBAND_gamma-sensor-14,NEBAND_gamma-sensor-15,NEBAND_gamma-sensor-16,NEBAND_gamma-sensor-17,NEBAND_gamma-sensor-18,NEBAND_gamma-sensor-19,NEBAND_gamma-sensor-20,NEBAND_gamma-sensor-21,NEBAND_gamma-sensor-22,NEBAND_gamma-sensor-23,NEBAND_gamma-sensor-24,NEBAND_gamma-sensor-25,NEBAND_gamma-sensor-26,NEBAND_gamma-sensor-27,NEBAND_gamma-sensor-28,NEBAND_gamma-sensor-29,NEBAND_gamma-sensor-30,NEBAND_gamma-sensor-31,NEBAND_gamma-sensor-32,NE_CH1,NE_CH2,NE_CH3,NE_CH4,NE_CH5,NE_CH6,NE_CH7,NE_CH8,NE_CH9,NE_CH10,NE_CH11,NE_CH12,NE_CH13,NE_CH14,NE_CH15,NE_CH16,NE_CH17,NE_CH18,NE_CH19,NE_CH20,NE_CH21,NE_CH22,NE_CH23,NE_CH24,NE_CH25,NE_CH26,NE_CH27,NE_CH28,NE_CH29,NE_CH30,NE_CH31,NE_CH32
10,00:00:01.304,1572925191650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4094315.0,-7062340.0,-400000047.0,-400000047.0,-20712092.0,-6158257.0,-30799964.0,-5347967.0,16655017.0,14432813.0,-28778413.0,-400000047.0,36266998.0,-400000047.0,-400000047.0,-400000047.0,7799578.0,11570693.0,12438775.0,-400000047.0,-13067247.0,7945252.0,-400000047.0,30232337.0,19477417.0,-400000047.0,-400000047.0,11274768.0,-400000047.0,9655429.0,17834379.0,-37404970.0
11,00:00:01.305,1572925191651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4084873.0,-7053280.0,-400000047.0,-400000047.0,-20701172.0,-6148100.0,-30788616.0,-5336189.0,16665603.0,14433910.0,-28770211.0,-400000047.0,36250214.0,-400000047.0,-400000047.0,-400000047.0,7790852.0,11571217.0,12452365.0,-400000047.0,-13057805.0,7951642.0,-400000047.0,30244783.0,19484236.0,-400000047.0,-400000047.0,11284495.0,-400000047.0,9662772.0,17825033.0,-37394098.0
12,00:00:01.306,1572925191652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4088116.0,-7057619.0,-400000047.0,-400000047.0,-20705511.0,-6151772.0,-30792335.0,-5337048.0,16653921.0,14427663.0,-28775695.0,-400000047.0,36262421.0,-400000047.0,-400000047.0,-400000047.0,7786799.0,11570025.0,12452174.0,-400000047.0,-13059474.0,7946015.0,-400000047.0,30230811.0,19478180.0,-400000047.0,-400000047.0,11281634.0,-400000047.0,9659291.0,17814638.0,-37397532.0
13,00:00:01.307,1572925191653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4082298.0,-7051707.0,-400000047.0,-400000047.0,-20699598.0,-6145668.0,-30786088.0,-5329561.0,16657545.0,14436723.0,-28769448.0,-400000047.0,36290840.0,-400000047.0,-400000047.0,-400000047.0,7800246.0,11573125.0,12454988.0,-400000047.0,-13053609.0,7953072.0,-400000047.0,30240253.0,19485285.0,-400000047.0,-400000047.0,11286689.0,-400000047.0,9664441.0,17824794.0,-37391905.0
14,00:00:01.308,1572925191654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4086971.0,-7054043.0,-400000047.0,-400000047.0,-20700743.0,-6148768.0,-30790189.0,-5335283.0,16642381.0,14430000.0,-28769925.0,-400000047.0,36281876.0,-400000047.0,-400000047.0,-400000047.0,7796002.0,11561776.0,12444068.0,-400000047.0,-13056565.0,7952261.0,-400000047.0,30228856.0,19477512.0,-400000047.0,-400000047.0,11282016.0,-400000047.0,9649420.0,17835428.0,-37395481.0
15,00:00:01.309,1572925191655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4083920.0,-7050276.0,-400000047.0,-400000047.0,-20697071.0,-6146813.0,-30786136.0,-5331230.0,16638233.0,14435722.0,-28764680.0,-400000047.0,36281303.0,-400000047.0,-400000047.0,-400000047.0,7804251.0,11566926.0,12444068.0,-400000047.0,-13052894.0,7958413.0,-400000047.0,30216649.0,19478371.0,-400000047.0,-400000047.0,11284257.0,-400000047.0,9647799.0,17840673.0,-37392334.0
16,00:00:01.310,1572925191656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4086781.0,-7053566.0,-400000047.0,-400000047.0,-20699932.0,-6149292.0,-30789426.0,-5331373.0,16645958.0,14440776.0,-28765491.0,-400000047.0,36270670.0,-400000047.0,-400000047.0,-400000047.0,7810402.0,11567212.0,12443448.0,-400000047.0,-13054563.0,7958460.0,-400000047.0,30228427.0,19476797.0,-400000047.0,-400000047.0,11282111.0,-400000047.0,9648133.0,17849113.0,-37394385.0
17,00:00:01.311,1572925191657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4089642.0,-7059288.0,-400000047.0,-400000047.0,-20704081.0,-6151867.0,-30792669.0,-5333090.0,16653349.0,14440776.0,-28770354.0,-400000047.0,36269526.0,-400000047.0,-400000047.0,-400000047.0,7812214.0,11565114.0,12444449.0,-400000047.0,-13057901.0,7958603.0,-400000047.0,30239156.0,19478514.0,-400000047.0,-400000047.0,11278773.0,-400000047.0,9652091.0,17853834.0,-37396483.0
18,00:00:01.319,1572925191665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4075623.0,-7044888.0,-400000047.0,-400000047.0,-20688917.0,-6137371.0,-30777696.0,-5318833.0,16653396.0,14448882.0,-28755954.0,-400000047.0,36277250.0,-400000047.0,-400000047.0,-400000047.0,7819844.0,11575509.0,12456943.0,-400000047.0,-13044072.0,7970620.0,-400000047.0,30243066.0,19489386.0,-400000047.0,-400000047.0,11291934.0,-400000047.0,9663010.0,17865135.0,-37381558.0
19,00:00:01.320,1572925191666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4060078.0,-7026577.0,-400000047.0,-400000047.0,-20670845.0,-6122971.0,-30759767.0,-5306053.0,16661598.0,14459182.0,-28738311.0,-400000047.0,36284927.0,-400000047.0,-400000047.0,-400000047.0,7834816.0,11584950.0,12469197.0,-400000047.0,-13027955.0,7981015.0,-400000047.0,30252269.0,19498064.0,-400000047.0,-400000047.0,11305858.0,-400000047.0,9672070.0,17874767.0,-37365393.0
