,rec_time,UTC,NEBAND_delta-sensor-1,NEBAND_delta-sensor-2,NEBAND_delta-sensor-3,NEBAND_delta-sensor-4,NEBAND_delta-sensor-5,NEBAND_delta-sensor-6,NEBAND_delta-sensor-7,NEBAND_delta-sensor-8,NEBAND_delta-sensor-9,NEBAND_delta-sensor-10,NEBAND_delta-sensor-11,NEBAND_delta-sensor-12,NEBAND_delta-sensor-13,NEBAND_delta-sensor-14,NEBAND_delta-sensor-15,NEBAND_delta-sensor-16,NEBAND_delta-sensor-17,NEBAND_delta-sensor-18,NEBAND_delta-sensor-19,NEBAND_delta-sensor-20,NEBAND_delta-sensor-21,NEBAND_delta-sensor-22,NEBAND_delta-sensor-23,NEBAND_delta-sensor-24,NEBAND_delta-sensor-25,NEBAND_delta-sensor-26,NEBAND_delta-sensor-27,NEBAND_delta-sensor-28,NEBAND_delta-sensor-29,NEBAND_delta-sensor-30,NEBAND_delta-sensor-31,NEBAND_delta-sensor-32,NEBAND_theta-sensor-1,NEBAND_theta-sensor-2,NEBAND_theta-sensor-3,NEBAND_theta-sensor-4,NEBAND_theta-sensor-5,NEBAND_theta-sensor-6,NEBAND_theta-sensor-7,NEBAND_theta-sensor-8,NEBAND_theta-sensor-9,NEBAND_theta-sensor-10,NEBAND_theta-sensor-11,NEBAND_theta-sensor-12,NEBAND_theta-sensor-13,NEBAND_theta-sensor-14,NEBAND_theta-sensor-15,NEBAND_theta-sensor-16,NEBAND_theta-sensor-17,NEBAND_theta-sensor-18,NEBAND_theta-sensor-19,NEBAND_theta-sensor-20,NEBAND_theta-sensor-21,NEBAND_theta-sensor-22,NEBAND_theta-sensor-23,NEBAND_theta-sensor-24,NEBAND_theta-sensor-25,NEBAND_theta-sensor-26,NEBAND_theta-sensor-27,NEBAND_theta-sensor-28,NEBAND_theta-sensor-29,NEBAND_theta-sensor-30,NEBAND_theta-sensor-31,NEBAND_theta-sensor-32,NEBAND_alpha-sensor-1,NEBAND_alpha-sensor-2,NEBAND_alpha-sensor-3,NEBAND_alpha-sensor-4,NEBAND_alpha-sensor-5,NEBAND_alpha-sensor-6,NEBAND_alpha-sensor-7,NEBAND_alpha-sensor-8,NEBAND_alpha-sensor-9,NEBAND_alpha-sensor-10,NEBAND_alpha-sensor-11,NEBAND_alpha-sensor-12,NEBAND_alpha-sensor-13,NEBAND_alpha-sensor-14,NEBAND_alpha-sensor-15,NEBAND_alpha-sensor-16,NEBAND_alpha-sensor-17,NEBAND_alpha-sensor-18,NEBAND_alpha-sensor-19,NEBAND_alpha-sensor-20,NEBAND_alpha-sensor-21,NEBAND_alpha-sensor-22,NEBAND_alpha-sensor-23,NEBAND_alpha-sensor-24,NEBAND_alpha-sensor-25,NEBAND_alpha-sensor-26,NEBAND_alpha-sensor-27,NEBAND_alpha-sensor-28,NEBAND_alpha-sensor-29,NEBAND_alpha-sensor-30,NEBAND_alpha-sensor-31,NEBAND_alpha-sensor-32,NEBAND_beta-sensor-1,NEBAND_beta-sensor-2,NEBAND_beta-sensor-3,NEBAND_beta-sensor-4,NEBAND_beta-sensor-5,NEBAND_beta-sensor-6,NEBAND_beta-sensor-7,NEBAND_beta-sensor-8,NEBAND_beta-sensor-9,NEBAND_beta-sensor-10,NEBAND_beta-sensor-11,NEBAND_beta-sensor-12,NEBAND_beta-sensor-13,NEBAND_beta-sensor-14,NEBAND_beta-sensor-15,NEBAND_beta-sensor-16,NEBAND_beta-sensor-17,NEBAND_beta-sensor-18,NEBAND_beta-sensor-19,NEBAND_beta-sensor-20,NEBAND_beta-sensor-21,NEBAND_beta-sensor-22,NEBAND_beta-sensor-23,NEBAND_beta-sensor-24,NEBAND_beta-sensor-25,NEBAND_beta-sensor-26,NEBAND_beta-sensor-27,NEBAND_beta-sensor-28,NEBAND_beta-sensor-29,NEBAND_beta-sensor-30,NEBAND_beta-sensor-31,NEBAND_beta-sensor-32,NEBAND_gamma-sensor-1,NEBAND_gamma-sensor-2,NEBAND_gamma-sensor-3,NEBAND_gamma-sensor-4,NEBAND_gamma-sensor-5,NEBAND_gamma-sensor-6,NEBAND_gamma-sensor-7,NEBAND_gamma-sensor-8,NEBAND_gamma-sensor-9,NEBAND_gamma-sensor-10,NEBAND_gamma-sensor-11,NEBAND_gamma-sensor-12,NEBAND_gamma-sensor-13,NEBAND_gamma-sensor-14,NEBAND_gamma-sensor-15,NEBAND_gamma-sensor-16,NEBAND_gamma-sensor-17,NEBAND_gamma-sensor-18,NEBAND_gamma-sensor-19,NEBAND_gamma-sensor-20,NEBAND_gamma-sensor-21,NEBAND_gamma-sensor-22,NEBAND_gamma-sensor-23,NEBAND_gamma-sensor-24,NEBAND_gamma-sensor-25,NEBAND_gamma-sensor-26,NEBAND_gamma-sensor-27,NEBAND_gamma-sensor-28,NEBAND_gamma-sensor-29,NEBAND_gamma-sensor-30,NEBAND_gamma-sensor-31,NEBAND_gamma-sensor-32,NE_CH1,NE_CH2,NE_CH3,NE_CH4,NE_CH5,NE_CH6,NE_CH7,NE_CH8,NE_CH9,NE_CH10,NE_CH11,NE_CH12,NE_CH13,NE_CH14,NE_CH15,NE_CH16,NE_CH17,NE_CH18,NE_CH19,NE_CH20,NE_CH21,NE_CH22,NE_CH23,NE_CH24,NE_CH25,NE_CH26,NE_CH27,NE_CH28,NE_CH29,NE_CH30,NE_CH31,NE_CH32
10,00:00:00.065,1572871542969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741503.0,-1151704.0,-400000047.0,-23897173.0,-1379347.0,2670336.0,-32050422.0,-8548737.0,-2324867.0,1910639.0,18502142.0,-25794604.0,18223097.0,-24871447.0,26140740.0,-12279750.0,18652059.0,1640224.0,-13913251.0,-400000047.0,-13130618.0,-23920109.0,-53765637.0,-13916875.0,-14841367.0,-78133115.0,-400000047.0,27766278.0,-15057994.0,22935536.0,-1894188.0,-17385389.0
11,00:00:00.066,1572871542970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3739548.0,-1154041.0,-400000047.0,-23900702.0,-1383114.0,2669382.0,-32051996.0,-8549166.0,-2326011.0,1907539.0,18498136.0,-25798371.0,18214227.0,-24877265.0,26136449.0,-12282182.0,18654634.0,1639747.0,-13912297.0,-400000047.0,-13133336.0,-23916390.0,-53773266.0,-13915015.0,-14841415.0,-78136024.0,-400000047.0,27762702.0,-15064527.0,22935345.0,-1891517.0,-17389967.0
12,00:00:00.067,1572871542971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3746414.0,-1148557.0,-400000047.0,-23896410.0,-1377916.0,2673340.0,-32047037.0,-8543349.0,-2322531.0,1910066.0,18503715.0,-25793126.0,18215753.0,-24872878.0,26140311.0,-12274362.0,18663122.0,1649093.0,-13903428.0,-400000047.0,-13126327.0,-23911288.0,-53770786.0,-13909723.0,-14836265.0,-78131351.0,-400000047.0,27768662.0,-15060521.0,22945025.0,-1882601.0,-17385818.0
13,00:00:00.068,1572871542972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3749514.0,-1142692.0,-400000047.0,-23890259.0,-1372051.0,2672386.0,-32048753.0,-8544350.0,-2321672.0,1912784.0,18509771.0,-25788024.0,18219759.0,-24865820.0,26147082.0,-12269212.0,18655111.0,1645517.0,-13909436.0,-400000047.0,-13124658.0,-23913863.0,-53763205.0,-13916589.0,-14837791.0,-78124103.0,-400000047.0,27775720.0,-15053274.0,22944071.0,-1888370.0,-17379810.0
14,00:00:00.069,1572871542973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748846.0,-1140403.0,-400000047.0,-23885634.0,-1367807.0,2669000.0,-32050088.0,-8545304.0,-2327728.0,1904869.0,18513872.0,-25783541.0,18221523.0,-24857619.0,26153519.0,-12268163.0,18649961.0,1640176.0,-13913251.0,-400000047.0,-13126088.0,-23918107.0,-53755575.0,-13921167.0,-14840700.0,-78116998.0,-400000047.0,27780583.0,-15046407.0,22939494.0,-1892376.0,-17374851.0
15,00:00:00.070,1572871542974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744030.0,-1143074.0,-400000047.0,-23887398.0,-1370144.0,2662611.0,-32053998.0,-8549738.0,-2331352.0,1902723.0,18508674.0,-25786593.0,18217613.0,-24855807.0,26150563.0,-12274886.0,18643047.0,1632166.0,-13921214.0,-400000047.0,-13133718.0,-23923352.0,-53755480.0,-13925363.0,-14845897.0,-78117332.0,-400000047.0,27777770.0,-15046693.0,22932770.0,-1899242.0,-17377092.0
16,00:00:00.071,1572871542975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743792.0,-1141452.0,-400000047.0,-23885205.0,-1366424.0,2661848.0,-32055572.0,-8551217.0,-2328920.0,1905346.0,18508961.0,-25786736.0,18214609.0,-24852326.0,26153758.0,-12275363.0,18638517.0,1631927.0,-13922645.0,-400000047.0,-13135148.0,-23919775.0,-53750092.0,-13925363.0,-14845086.0,-78113374.0,-400000047.0,27778199.0,-15043069.0,22932246.0,-1901817.0,-17375089.0
17,00:00:00.072,1572871542976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737593.0,-1148033.0,-400000047.0,-23891690.0,-1372432.0,2657556.0,-32060817.0,-8557988.0,-2332258.0,1900577.0,18503000.0,-25793174.0,18211653.0,-24858286.0,26147464.0,-12283326.0,18637659.0,1628303.0,-13927222.0,-400000047.0,-13143016.0,-23925164.0,-53755194.0,-13928987.0,-14848901.0,-78117332.0,-400000047.0,27770808.0,-15048267.0,22926857.0,-1906490.0,-17380525.0
18,00:00:00.073,1572871542977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742599.0,-1143264.0,-400000047.0,-23886969.0,-1367616.0,2662182.0,-32054952.0,-8553076.0,-2328920.0,1907158.0,18508055.0,-25787928.0,18220045.0,-24855092.0,26152184.0,-12279607.0,18645908.0,1632547.0,-13921739.0,-400000047.0,-13139869.0,-23919537.0,-53751713.0,-13922979.0,-14842941.0,-78110894.0,-400000047.0,27776578.0,-15044404.0,22931149.0,-1900530.0,-17376043.0
19,00:00:00.074,1572871542978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3752279.0,-1129961.0,-400000047.0,-23873856.0,-1354313.0,2672481.0,-32047323.0,-8544827.0,-2325392.0,1914882.0,18519451.0,-25777629.0,18228628.0,-24845412.0,26165583.0,-12268401.0,18651630.0,1639318.0,-13914396.0,-400000047.0,-13132049.0,-23912718.0,-53740698.0,-13915349.0,-14829685.0,-78095016.0,-400000047.0,27788547.0,-15032197.0,22937682.0,-1892137.0,-17365266.0
